	Tags	SeqName	#Hits	Description	Length	e-Value	sim mean	#GO	GO IDs	GO Names	Enzyme Codes	Enzyme Names	InterPro IDs	InterPro GO IDs	InterPro GO Names
true	[INTERPRO, BLASTED]	contig_1_RagTag_11	1	hypothetical protein SRABI82_05336	168	6.97E-18	85.45						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	contig_1_RagTag_12	3	hypothetical protein	216	1.53E-4	95.65						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_13	9	hypothetical protein ABW04_27480	216	2.23E-36	97.2	1	C:GO:0016020	C:membrane			no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	contig_1_RagTag_14	20	transcriptional regulator SpxA	255	5.91E-50	89.1				EC:1.20.4.1	arsenate reductase (glutathione/glutaredoxin)	G3DSA:3.40.30.10 (GENE3D); IPR006660 (PFAM); IPR006660 (PANTHER); IPR006660 (PROSITE_PROFILES); IPR036249 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, ANNOTATED]	contig_1_RagTag_15	20	GerAB/ArcD/ProY family transporter	378	1.85E-60	92.7	2	P:GO:0009847; C:GO:0016020	P:spore germination; C:membrane			IPR004761 (PFAM); IPR004761 (PANTHER)	P:GO:0009847; C:GO:0016020	P:spore germination; C:membrane
true	[INTERPRO, BLASTED, ANNOTATED]	contig_1_RagTag_16	20	MULTISPECIES: GerAB/ArcD/ProY family transporter	273	4.81E-45	95.95	2	P:GO:0009847; C:GO:0016020	P:spore germination; C:membrane			IPR004761 (PFAM); IPR004761 (PANTHER)	P:GO:0009847; C:GO:0016020	P:spore germination; C:membrane
true	[INTERPRO, BLASTED, ANNOTATED]	contig_1_RagTag_17	20	GerAB/ArcD/ProY family transporter	1113	6.45E-244	98.62	2	P:GO:0009847; C:GO:0016020	P:spore germination; C:membrane			IPR004761 (PFAM); IPR004761 (NCBIFAM); IPR004761 (PANTHER)	P:GO:0009847; C:GO:0016020	P:spore germination; C:membrane
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_18	20	GerAB/ArcD/ProY family transporter	1110	1.57E-239	98.5	2	P:GO:0009847; C:GO:0016020	P:spore germination; C:membrane			IPR004761 (PFAM); IPR004761 (NCBIFAM); IPR004761 (PANTHER)	P:GO:0009847; C:GO:0016020	P:spore germination; C:membrane
true	[INTERPRO, BLASTED, ANNOTATED]	contig_1_RagTag_19	20	Ger(x)C family spore germination protein	1230	1.3E-281	97.64	2	P:GO:0009847; C:GO:0016020	P:spore germination; C:membrane			IPR008844 (NCBIFAM); G3DSA:6.20.190.10 (GENE3D); IPR046953 (PFAM); IPR038501 (G3DSA:3.30.300.GENE3D); IPR008844 (PANTHER); PS51257 (PROSITE_PROFILES)	P:GO:0009847; C:GO:0016020	P:spore germination; C:membrane
true	[INTERPRO, BLASTED, ANNOTATED]	contig_1_RagTag_20	20	spore germination protein	1623	0.0	99.16	2	P:GO:0009847; C:GO:0016020	P:spore germination; C:membrane			IPR004995 (PFAM); IPR004995 (PIRSF); IPR050768 (PANTHER)	P:GO:0009847; C:GO:0016020	P:spore germination; C:membrane
true	[INTERPRO, BLASTED]	contig_1_RagTag_21	20	hypothetical protein	225	5.43E-39	98.45						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	contig_1_RagTag_22	20	hypothetical protein DEU47_11337	777	5.65E-182	95.85						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED, ANNOTATED]	contig_1_RagTag_23	20	site-specific integrase	1149	3.71E-281	97.49	3	P:GO:0006310; P:GO:0015074; F:GO:0003677	P:DNA recombination; P:DNA integration; F:DNA binding			IPR002104 (PFAM); IPR010998 (G3DSA:1.10.150.GENE3D); IPR013762 (G3DSA:1.10.443.GENE3D); PIRSR004576-50 (PIRSR); IPR050090 (PANTHER); IPR044068 (PROSITE_PROFILES); IPR002104 (PROSITE_PROFILES); cd00397 (CDD); IPR011010 (SUPERFAMILY)	P:GO:0006310; P:GO:0015074; F:GO:0003677	P:DNA recombination; P:DNA integration; F:DNA binding
true	[INTERPRO, BLASTED]	contig_1_RagTag_24	1	hypothetical protein SAMN06296056_102528	126	4.59E-13	85.0						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_25	20	GerAB/ArcD/ProY family transporter	1101	2.29E-235	97.87	2	P:GO:0009847; C:GO:0016020	P:spore germination; C:membrane			IPR004761 (PFAM); IPR004761 (NCBIFAM); IPR004761 (PANTHER)	P:GO:0009847; C:GO:0016020	P:spore germination; C:membrane
true	[INTERPRO, BLASTED, ANNOTATED]	contig_1_RagTag_26	20	Ger(x)C family spore germination protein	1230	9.75E-261	94.71	2	P:GO:0009847; C:GO:0016020	P:spore germination; C:membrane			IPR046953 (PFAM); G3DSA:6.20.190.10 (GENE3D); IPR038501 (G3DSA:3.30.300.GENE3D); IPR008844 (NCBIFAM); IPR008844 (PANTHER); PS51257 (PROSITE_PROFILES)	P:GO:0009847; C:GO:0016020	P:spore germination; C:membrane
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_27	20	spore germination protein	1623	0.0	95.28	2	P:GO:0009847; C:GO:0005886	P:spore germination; C:plasma membrane			IPR004995 (PIRSF); IPR004995 (PFAM); IPR050768 (PANTHER)	P:GO:0009847; C:GO:0016020	P:spore germination; C:membrane
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_28	20	MULTISPECIES: hypothetical protein	231	1.86E-40	93.54	1	C:GO:0016020	C:membrane			no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	contig_1_RagTag_29	20	hypothetical protein	777	7.12E-178	94.97						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	contig_1_RagTag_30	20	DUF3231 family protein	1005	2.92E-231	90.11						IPR012347 (G3DSA:1.20.1260.GENE3D); IPR021617 (PFAM)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	contig_1_RagTag_31	20	MULTISPECIES: hypothetical protein	147	1.23E-26	98.02						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	contig_1_RagTag_32	20	NUDIX hydrolase	627	1.9E-144	97.1				EC:3.6.1.55; EC:3.6.1.13	8-oxo-dGTP diphosphatase; ADP-ribose diphosphatase	G3DSA:3.90.79.10 (GENE3D); IPR000086 (PFAM); PIRSR604385-2 (PIRSR); PIRSR603561-2 (PIRSR); PIRSR603564-2 (PIRSR); PTHR43736 (PANTHER); IPR000086 (PROSITE_PROFILES); cd04672 (CDD); IPR015797 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	contig_1_RagTag_33	20	hypothetical protein	675	1.5E-153	96.63						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_34	20	BCCT family transporter	1518	0.0	97.48	4	P:GO:0055085; P:GO:0071705; F:GO:0022857; C:GO:0005886	P:transmembrane transport; P:nitrogen compound transport; F:transmembrane transporter activity; C:plasma membrane			IPR000060 (PFAM); IPR000060 (NCBIFAM); IPR000060 (PANTHER)	P:GO:0006810; P:GO:0071705; F:GO:0022857; C:GO:0005886; C:GO:0016020	P:transport; P:nitrogen compound transport; F:transmembrane transporter activity; C:plasma membrane; C:membrane
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_35	20	HU family DNA-binding protein	273	1.37E-55	87.89	6	P:GO:0030261; P:GO:2001141; F:GO:0003677; F:GO:0030527; F:GO:1901363; C:GO:0005829	P:chromosome condensation; P:regulation of RNA biosynthetic process; F:DNA binding; F:structural constituent of chromatin; F:heterocyclic compound binding; C:cytosol			IPR000119 (PRINTS); IPR010992 (G3DSA:4.10.520.GENE3D); IPR000119 (PFAM); IPR000119 (PANTHER); cd13831 (CDD); IPR010992 (SUPERFAMILY)	F:GO:0003677; F:GO:0030527; C:GO:0005829	F:DNA binding; F:structural constituent of chromatin; C:cytosol
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_36	20	spore coat protein	642	1.19E-142	92.88	1	P:GO:0030435	P:sporulation resulting in formation of a cellular spore			IPR012347 (G3DSA:1.20.1260.GENE3D); IPR012851 (PFAM); IPR012851 (PANTHER)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	contig_1_RagTag_37	20	DUF2935 domain-containing protein	801	9.03E-185	97.1						G3DSA:1.20.1260.120 (GENE3D); IPR021328 (PFAM); SSF158430 (SUPERFAMILY); SSF158430 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, ANNOTATED]	contig_1_RagTag_38	20	nitronate monooxygenase	978	7.7E-227	98.26	1	F:GO:0018580	F:nitronate monooxygenase activity	EC:1.13; EC:1.3.1.9; EC:1.13.12.16; EC:1; EC:1.13.12	Acting on single donors with incorporation of molecular oxygen (oxygenases). The oxygen incorporated need not be derived from O2; enoyl-[acyl-carrier-protein] reductase (NADH); nitronate monooxygenase; Oxidoreductases; Acting on single donors with incorporation of molecular oxygen (oxygenases). The oxygen incorporated need not be derived from O2	IPR013785 (G3DSA:3.20.20.GENE3D); PF03060 (PFAM); PTHR32332 (PANTHER); IPR004136 (CDD); SSF51412 (SUPERFAMILY)	F:GO:0018580	F:nitronate monooxygenase activity
true	[INTERPRO, BLASTED]	contig_1_RagTag_39	20	MmcQ/YjbR family DNA-binding protein	357	5.24E-73	92.97						IPR038056 (G3DSA:3.90.1150.GENE3D); IPR007351 (PFAM); IPR007351 (PANTHER); IPR038056 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_40	20	TetR/AcrR family transcriptional regulator	204	1.34E-10	99.68	3	P:GO:0006355; F:GO:0000976; F:GO:0003700	P:regulation of DNA-templated transcription; F:transcription cis-regulatory region binding; F:DNA-binding transcription factor activity			no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	contig_1_RagTag_41	20	group II intron reverse transcriptase/maturase	1449	0.0	94.59				EC:2.7.7.49	RNA-directed DNA polymerase	IPR013597 (PFAM); IPR030931 (NCBIFAM); IPR000477 (PFAM); IPR051083 (PANTHER); IPR000477 (PROSITE_PROFILES); cd01651 (CDD); IPR043502 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	contig_1_RagTag_42	20	MULTISPECIES: hypothetical protein	171	2.34E-32	99.55						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	contig_1_RagTag_43	20	YsnF/AvaK domain-containing protein	1092	4.29E-211	96.08						IPR025889 (PFAM); IPR019060 (PFAM); IPR019060 (NCBIFAM); IPR052967 (PANTHER)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	contig_1_RagTag_44	20	MULTISPECIES: Rpn family recombination-promoting nuclease/putative transposase	879	5.85E-194	95.92						IPR010106 (NCBIFAM); PF12784 (PFAM); PTHR41317 (PANTHER)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_45	20	alpha/beta-type small acid-soluble spore protein	210	1.33E-39	99.71	3	P:GO:0006265; P:GO:0030435; F:GO:0003690	P:DNA topological change; P:sporulation resulting in formation of a cellular spore; F:double-stranded DNA binding			IPR001448 (PFAM); IPR038300 (G3DSA:6.10.10.GENE3D); IPR050847 (PANTHER)	P:GO:0006265; F:GO:0003690	P:DNA topological change; F:double-stranded DNA binding
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_46	20	5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase	1128	1.86E-266	97.47	2	F:GO:0003871; F:GO:0008270	F:5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase activity; F:zinc ion binding	EC:2.1; EC:2.1.1.14; EC:2; EC:2.1.1	Transferring one-carbon groups; 5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase; Transferases; Transferring one-carbon groups	IPR002629 (PFAM); IPR038071 (G3DSA:3.20.20.GENE3D); NF005085 (NCBIFAM); PIRSR000382-2 (PIRSR); PIRSR000382-1 (PIRSR); PTHR43844 (PANTHER); IPR002629 (CDD); IPR038071 (SUPERFAMILY)	P:GO:0009086; F:GO:0003871; F:GO:0008270	P:obsolete methionine biosynthetic process; F:5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase activity; F:zinc ion binding
true	[INTERPRO, BLASTED]	contig_1_RagTag_47	20	hypothetical protein	300	1.85E-55	95.95						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED, ANNOTATED]	contig_1_RagTag_48	20	DNA segregation ATPase FtsK/SpoIIIE, S-DNA-T family	1134	7.47E-258	97.05	2	F:GO:0003677; F:GO:0005524	F:DNA binding; F:ATP binding			IPR027417 (G3DSA:3.40.50.GENE3D); IPR002543 (PFAM); IPR050206 (PANTHER); IPR002543 (PROSITE_PROFILES); IPR027417 (SUPERFAMILY)	F:GO:0000166; F:GO:0003677; F:GO:0005524	F:nucleotide binding; F:DNA binding; F:ATP binding
true	[INTERPRO, BLASTED]	contig_1_RagTag_49	20	hypothetical protein	156	2.94E-24	98.82						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	contig_1_RagTag_50	20	hypothetical protein	537	1.13E-117	95.28						PIRSR036432-1 (PIRSR)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	contig_1_RagTag_51	20	DUF4365 domain-containing protein	1554	3.67E-306	90.79						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_52	20	MULTISPECIES: helix-turn-helix domain-containing protein	222	2.69E-43	93.59	1	F:GO:0003677	F:DNA binding			IPR010982 (G3DSA:1.10.260.GENE3D); IPR001387 (PFAM); IPR010982 (SUPERFAMILY)	F:GO:0003677	F:DNA binding
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_53	20	MerR family transcriptional regulator	369	2.67E-69	97.09	2	P:GO:0006355; F:GO:0003677	P:regulation of DNA-templated transcription; F:DNA binding			no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_54	20	MerR family transcriptional regulator	735	2.82E-152	98.97	2	P:GO:0006355; F:GO:0003677	P:regulation of DNA-templated transcription; F:DNA binding			IPR000551 (PFAM); G3DSA:1.10.1660.10 (GENE3D); IPR009061 (SUPERFAMILY)	P:GO:0006355; F:GO:0003677	P:regulation of DNA-templated transcription; F:DNA binding
true	[INTERPRO, BLASTED]	contig_1_RagTag_55	20	plasmid stabilization protein	756	3.3E-143	92.9						G3DSA:3.90.1530.10 (GENE3D); IPR036086 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	contig_1_RagTag_56	20	replication protein	1284	5.81E-262	96.21						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	contig_1_RagTag_57	20	hypothetical protein BUW91_28185	267	4.51E-42	92.63						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	contig_1_RagTag_58	20	hypothetical protein	222	1.3E-32	92.52						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_59	20	cold shock domain-containing protein, partial	228	7.98E-18	100.0	2	F:GO:0003676; C:GO:0005737	F:nucleic acid binding; C:cytoplasm			IPR002059 (PRINTS); IPR012340 (G3DSA:2.40.50.GENE3D); IPR002059 (PFAM); IPR002059 (PROSITE_PROFILES); IPR012340 (SUPERFAMILY)	F:GO:0003676	F:nucleic acid binding
true	[INTERPRO, BLASTED]	contig_1_RagTag_60	20	MULTISPECIES: cold-inducible protein YdjO-related protein	201	5.73E-44	99.7						IPR025916 (PFAM)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	contig_10_RagTag_1	20	MobA/MobL family protein	822	2.27E-180	98.23				EC:3.1.11.5	exodeoxyribonuclease V	NF041496 (NCBIFAM); G3DSA:3.30.930.30 (GENE3D); IPR005053 (PFAM)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	contig_10_RagTag_2	20	hypothetical protein	312	1.85E-41	95.91						IPR040598 (PFAM)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	contig_10_RagTag_3	20	hypothetical protein	681	2.78E-150	61.27						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	contig_10_RagTag_4	20	MULTISPECIES: transcriptional regulator	900	3.23E-215	96.62						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED, ANNOTATED]	contig_10_RagTag_5	20	MerR family transcriptional regulator	615	2.33E-138	77.75	2	P:GO:0006355; F:GO:0003677	P:regulation of DNA-templated transcription; F:DNA binding			G3DSA:1.10.1660.10 (GENE3D); IPR000551 (PFAM); IPR009061 (SUPERFAMILY)	P:GO:0006355; F:GO:0003677	P:regulation of DNA-templated transcription; F:DNA binding
true	[INTERPRO, BLASTED, ANNOTATED]	contig_10_RagTag_6	20	helix-turn-helix transcriptional regulator	555	1.43E-120	98.83	1	F:GO:0003677	F:DNA binding			IPR010982 (G3DSA:1.10.260.GENE3D); IPR001387 (PFAM); PTHR46558 (PANTHER); IPR001387 (PROSITE_PROFILES); IPR001387 (CDD); IPR010982 (SUPERFAMILY)	F:GO:0003677	F:DNA binding
true	[INTERPRO, BLASTED]	contig_10_RagTag_7	20	MULTISPECIES: hypothetical protein	234	6.16E-44	97.66						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_10_RagTag_8	20	hypothetical protein COE35_19485	441	2.27E-94	63.73	2	P:GO:0030416; C:GO:0016020	P:methylamine metabolic process; C:membrane			IPR009908 (PFAM)	P:GO:0030416; C:GO:0016020	P:methylamine metabolic process; C:membrane
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_10_RagTag_9	20	thiol reductase thioredoxin	342	6.16E-40	74.68	1	C:GO:0005737	C:cytoplasm			G3DSA:3.40.30.10 (GENE3D); IPR013766 (PFAM); PIRSR000077-4 (PIRSR); cd02947 (CDD); IPR036249 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_10_RagTag_10	20	S8 family peptidase	1113	1.48E-249	65.49	3	P:GO:0006508; F:GO:0004252; C:GO:0005576	P:proteolysis; F:serine-type endopeptidase activity; C:extracellular region	EC:3.4.21.73; EC:3.4.21.71; EC:3.4.21.34; EC:3.4.21.78; EC:3.4.21.75; EC:3.4.21.26; EC:3.4.21.27; EC:3.4.21.68; EC:3.4.21.69; EC:3.4.21.41; EC:3.4.21.83; EC:3.4.21.88; EC:3.4.21.45; EC:3.4.21.42; EC:3.4.21.43; EC:3.4.21.38; EC:3.4.21.35; EC:3.4.21.79; EC:3.4.21.36; EC:3.4.21.102; EC:3.4.21.39; EC:3.4.21; EC:3.4.21.4; EC:3.4.21.5; EC:3.4.21.92; EC:3.4.21.1; EC:3.4.21.93; EC:3.4.21.94; EC:3.4.21.6; EC:3.4.21.7; EC:3.4.21.53; EC:3.4.21.54; EC:3.4.21.10; EC:3.4.21.9; EC:3.4.21.48; EC:3.4.21.46; EC:3.4.21.47; EC:3.4; EC:3.4.99; EC:3.4.21.62; EC:3.4.21.61; EC:3.4.21.22; EC:3.4.21.20; EC:3.4.21.21; EC:3.4.21.59; EC:3	u-plasminogen activator; pancreatic elastase II; plasma kallikrein; granzyme A; furin; prolyl oligopeptidase; coagulation factor XIa; t-plasminogen activator; protein C (activated); complement subcomponent C1r; oligopeptidase B; repressor LexA; complement factor I; complement subcomponent C1s; classical-complement-pathway C3/C5 convertase; coagulation factor XIIa; tissue kallikrein; granzyme B; pancreatic elastase; C-terminal processing peptidase; chymase; Acting on peptide bonds (peptidases); trypsin; thrombin; endopeptidase Clp; chymotrypsin; proprotein convertase 1; proprotein convertase 2; coagulation factor Xa; plasmin; endopeptidase La; gamma-renin; acrosin; enteropeptidase; cerevisin; complement factor D; alternative-complement-pathway C3/C5 convertase; Acting on peptide bonds (peptidases); Acting on peptide bonds (peptidases); subtilisin; kexin; coagulation factor IXa; cathepsin G; coagulation factor VIIa; tryptase; Hydrolases	IPR015500 (PRINTS); IPR000209 (PFAM); IPR037045 (G3DSA:3.30.70.GENE3D); IPR036852 (G3DSA:3.40.50.GENE3D); PIRSR037907-3 (PIRSR); PIRSR015477-1 (PIRSR); PIRSR037907-1 (PIRSR); IPR050131 (PANTHER); PS51257 (PROSITE_PROFILES); PS51892 (PROSITE_PROFILES); IPR034202 (CDD); IPR036852 (SUPERFAMILY); SSF54897 (SUPERFAMILY)	P:GO:0006508; F:GO:0004252; F:GO:0008236	P:proteolysis; F:serine-type endopeptidase activity; F:serine-type peptidase activity
true	[INTERPRO, BLASTED]	contig_10_RagTag_11	20	putative immunity/bacteriocin fusion bifunctional protein	714	2.9E-162	56.8						IPR031032 (NCBIFAM)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_10_RagTag_12	20	PadR family transcriptional regulator	393	2.14E-79	85.06	1	F:GO:0003677	F:DNA binding			IPR036388 (G3DSA:1.10.10.GENE3D); IPR005149 (PFAM); IPR052509 (PANTHER); IPR036390 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_10_RagTag_13	20	hypothetical protein	642	1.24E-142	69.8	1	C:GO:0016020	C:membrane			no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	contig_10_RagTag_14	20	MobA/MobL family protein	1158	4.96E-233	88.8				EC:3.1.11.5	exodeoxyribonuclease V	no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	contig_11_RagTag_1	20	helix-turn-helix domain-containing protein	972	7.41E-208	97.14						G3DSA:1.10.1660.10 (GENE3D); IPR041657 (PFAM); IPR009061 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_11_RagTag_2	20	hypothetical protein BTA37_05945	438	8.96E-70	85.23	7	P:GO:0006265; P:GO:0009307; F:GO:0003677; F:GO:0003916; F:GO:0015666; F:GO:0016740; C:GO:0005694	P:DNA topological change; P:DNA restriction-modification system; F:DNA binding; F:DNA topoisomerase activity; F:restriction endodeoxyribonuclease activity; F:transferase activity; C:chromosome	EC:3.1; EC:2; EC:3; EC:5.6; EC:5.6.2; EC:5	Acting on ester bonds; Transferases; Hydrolases; Isomerases altering macromolecular conformation; Isomerases altering macromolecular conformation; Isomerases	IPR005490 (PFAM); IPR038063 (G3DSA:2.40.440.GENE3D); IPR005490 (CDD); IPR038063 (SUPERFAMILY)	F:GO:0016740	F:transferase activity
true	[INTERPRO, BLASTED]	contig_11_RagTag_3	20	malate synthase	855	3.43E-198	95.99						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	contig_11_RagTag_4	20	STAS domain-containing protein	1035	5.77E-243	87.16						IPR036513 (G3DSA:3.30.750.GENE3D); IPR002645 (PFAM); G3DSA:3.30.1380.20 (GENE3D); IPR051932 (PANTHER); IPR002645 (PROSITE_PROFILES); cd07041 (CDD); IPR036513 (SUPERFAMILY); IPR024096 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	contig_11_RagTag_5	20	hypothetical protein	297	5.55E-61	93.26						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_11_RagTag_6	20	helix-turn-helix domain-containing protein	972	4.68E-211	97.66	1	F:GO:0003677	F:DNA binding			G3DSA:1.10.1660.10 (GENE3D); IPR041657 (PFAM); IPR009061 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_11_RagTag_7	20	cyclase family protein	666	4.86E-130	74.96	1	F:GO:0004061	F:arylformamidase activity	EC:3.5.1; EC:3.5; EC:3; EC:3.5.1.9	Acting on carbon-nitrogen bonds, other than peptide bonds; Acting on carbon-nitrogen bonds, other than peptide bonds; Hydrolases; arylformamidase	IPR037175 (G3DSA:3.50.30.GENE3D); IPR007325 (PFAM); IPR007325 (PANTHER); IPR037175 (SUPERFAMILY)	P:GO:0019441; F:GO:0004061	P:obsolete L-tryptophan catabolic process to L-kynurenine; F:arylformamidase activity
true	[INTERPRO, BLASTED, MAPPED]	contig_11_RagTag_8	20	alcohol dehydrogenase catalytic domain-containing protein	1017	8.49E-140	62.0	4	F:GO:0003939; F:GO:0008270; F:GO:0016491; F:GO:0046872	F:L-iditol 2-dehydrogenase (NAD+) activity; F:zinc ion binding; F:oxidoreductase activity; F:metal ion binding	EC:1.1.1.14	L-iditol 2-dehydrogenase	G3DSA:3.40.50.720 (GENE3D); IPR013154 (PFAM); G3DSA:3.90.180.10 (GENE3D); IPR013149 (PFAM); PIRSR000445-3 (PIRSR); IPR050129 (PANTHER); IPR036291 (SUPERFAMILY); IPR011032 (SUPERFAMILY)	no GO terms	no GO terms
