	Tags	SeqName	#Hits	Description	Length	e-Value	sim mean	#GO	GO IDs	GO Names	Enzyme Codes	Enzyme Names	InterPro IDs	InterPro GO IDs	InterPro GO Names
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_11	20	MULTISPECIES: 2-polyprenyl-3-methyl-6-methoxy-1,4-benzoquinone monooxygenase	648	5.69E-149	99.28	4	P:GO:0006744; F:GO:0008682; F:GO:0046872; C:GO:0005886	P:ubiquinone biosynthetic process; F:3-demethoxyubiquinol 3-hydroxylase activity; F:metal ion binding; C:plasma membrane	EC:1.14.99.60; EC:1; EC:1.14	3-demethoxyubiquinol 3-hydroxylase; Oxidoreductases; Acting on paired donors, with incorporation or reduction of molecular oxygen. The oxygen incorporated need not be derived from O2	G3DSA:1.20.1260.10:FF:000013 (FUNFAM); IPR047809 (NCBIFAM); PF03232 (PFAM); IPR012347 (G3DSA:1.20.1260.GENE3D); IPR011566 (PANTHER); IPR011566 (HAMAP); IPR011566 (CDD); IPR009078 (SUPERFAMILY)	P:GO:0006744; F:GO:0004497	P:ubiquinone biosynthetic process; F:monooxygenase activity
true	[INTERPRO, BLASTED]	contig_1_RagTag_12	20	MULTISPECIES: OsmC family protein	423	4.86E-93	99.96						NF008009 (NCBIFAM); IPR015946 (G3DSA:3.30.300.GENE3D); IPR003718 (PFAM); G3DSA:2.20.25.10 (GENE3D); PTHR34352 (PANTHER); IPR036102 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_13	20	MULTISPECIES: cAMP-activated global transcriptional regulator CRP	645	6.67E-152	98.93	13	P:GO:0007154; P:GO:0010628; P:GO:0010629; P:GO:0045013; P:GO:0045893; P:GO:0071496; F:GO:0003700; F:GO:0035438; F:GO:0042802; F:GO:0043565; F:GO:0046983; C:GO:0005829; C:GO:0032993	P:cell communication; P:positive regulation of gene expression; P:negative regulation of gene expression; P:carbon catabolite repression of transcription; P:positive regulation of DNA-templated transcription; P:cellular response to external stimulus; F:DNA-binding transcription factor activity; F:cyclic-di-GMP binding; F:identical protein binding; F:sequence-specific DNA binding; F:protein dimerization activity; C:cytosol; C:protein-DNA complex			IPR012318 (PRINTS); G3DSA:1.10.10.10:FF:000006 (FUNFAM); NF008732 (NCBIFAM); IPR012318 (PFAM); IPR036388 (G3DSA:1.10.10.GENE3D); IPR000595 (PFAM); IPR014710 (G3DSA:2.60.120.GENE3D); PIRSR000548-1 (PIRSR); IPR050397 (PANTHER); IPR000595 (PROSITE_PROFILES); IPR012318 (PROSITE_PROFILES); IPR000595 (CDD); cd00092 (CDD); IPR036390 (SUPERFAMILY); IPR018490 (SUPERFAMILY)	P:GO:0006355; F:GO:0003677; F:GO:0003700; C:GO:0005829	P:regulation of DNA-templated transcription; F:DNA binding; F:DNA-binding transcription factor activity; C:cytosol
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_14	20	MULTISPECIES: lipoate--protein ligase family protein	702	4.86E-168	98.06	4	P:GO:0009107; P:GO:0009249; F:GO:0016747; F:GO:0016874	P:lipoate biosynthetic process; P:protein lipoylation; F:acyltransferase activity, transferring groups other than amino-acyl groups; F:ligase activity	EC:2.3; EC:2; EC:6; EC:2.3.1.200; EC:2.3.1.204; EC:2.3.1	Acyltransferases; Transferases; Ligases; lipoyl amidotransferase; octanoyl-[GcvH]:protein N-octanoyltransferase; Acyltransferases	IPR004143 (PFAM); IPR045864 (G3DSA:3.30.930.GENE3D); IPR050664 (PANTHER); IPR004143 (PROSITE_PROFILES); IPR045864 (SUPERFAMILY)	P:GO:0036211	P:protein modification process
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_15	20	MULTISPECIES: indole-3-glycerol phosphate synthase TrpC	837	1.01E-187	98.97	3	P:GO:0000162; F:GO:0004425; F:GO:0004640	P:L-tryptophan biosynthetic process; F:indole-3-glycerol-phosphate synthase activity; F:phosphoribosylanthranilate isomerase activity	EC:4.1.1; EC:4.1.1.48; EC:4.1; EC:5.3; EC:4; EC:5; EC:5.3.1; EC:5.3.1.24	Carbon-carbon lyases; indole-3-glycerol-phosphate synthase; Carbon-carbon lyases; Intramolecular oxidoreductases; Lyases; Isomerases; Intramolecular oxidoreductases; phosphoribosylanthranilate isomerase	G3DSA:3.20.20.70:FF:000024 (FUNFAM); NF001377 (NCBIFAM); NF001370 (NCBIFAM); NF001373 (NCBIFAM); IPR013785 (G3DSA:3.20.20.GENE3D); IPR013798 (PFAM); IPR045186 (PANTHER); IPR013798 (HAMAP); IPR013798 (CDD); IPR011060 (SUPERFAMILY)	P:GO:0000162; F:GO:0004425; F:GO:0004640	P:L-tryptophan biosynthetic process; F:indole-3-glycerol-phosphate synthase activity; F:phosphoribosylanthranilate isomerase activity
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_16	20	MULTISPECIES: anthranilate phosphoribosyltransferase	1050	9.94E-242	99.57	4	P:GO:0000162; F:GO:0000287; F:GO:0004048; C:GO:0005829	P:L-tryptophan biosynthetic process; F:magnesium ion binding; F:anthranilate phosphoribosyltransferase activity; C:cytosol	EC:2.4.2; EC:4.1.3.27; EC:2.4; EC:2; EC:2.4.2.18	Glycosyltransferases; anthranilate synthase; Glycosyltransferases; Transferases; anthranilate phosphoribosyltransferase	G3DSA:1.20.970.10:FF:000006 (FUNFAM); G3DSA:3.40.1030.10:FF:000002 (FUNFAM); G3DSA:1.20.970.10 (GENE3D); IPR035902 (G3DSA:3.40.1030.GENE3D); IPR000312 (PFAM); IPR017459 (PFAM); IPR005940 (NCBIFAM); IPR005940 (PANTHER); IPR005940 (HAMAP); IPR036320 (SUPERFAMILY); IPR035902 (SUPERFAMILY)	P:GO:0000162; F:GO:0004048; F:GO:0016757; C:GO:0005829	P:L-tryptophan biosynthetic process; F:anthranilate phosphoribosyltransferase activity; F:glycosyltransferase activity; C:cytosol
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_17	20	aminodeoxychorismate/anthranilate synthase component II	594	4.75E-139	99.47	6	P:GO:0000162; P:GO:0006541; P:GO:0046654; F:GO:0004049; F:GO:0046820; C:GO:0005829	P:L-tryptophan biosynthetic process; P:glutamine metabolic process; P:tetrahydrofolate biosynthetic process; F:anthranilate synthase activity; F:4-amino-4-deoxychorismate synthase activity; C:cytosol	EC:2.6.1; EC:4.1; EC:4.1.3.27; EC:2.6.1.85; EC:2; EC:2.6; EC:4; EC:4.1.3	Transferring nitrogenous groups; Carbon-carbon lyases; anthranilate synthase; aminodeoxychorismate synthase; Transferases; Transferring nitrogenous groups; Lyases; Carbon-carbon lyases	PR00096 (PRINTS); PR00099 (PRINTS); PR00097 (PRINTS); G3DSA:3.40.50.880:FF:000003 (FUNFAM); NF006462 (NCBIFAM); IPR029062 (G3DSA:3.40.50.GENE3D); IPR017926 (PFAM); IPR006221 (NCBIFAM); IPR050472 (PANTHER); PS51273 (PROSITE_PROFILES); IPR006221 (CDD); IPR029062 (SUPERFAMILY)	P:GO:0000162; P:GO:0046654; F:GO:0004049; F:GO:0046820; C:GO:0005829	P:L-tryptophan biosynthetic process; P:tetrahydrofolate biosynthetic process; F:anthranilate synthase activity; F:4-amino-4-deoxychorismate synthase activity; C:cytosol
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_18	20	MULTISPECIES: anthranilate synthase component I	1488	0.0	99.41	3	P:GO:0000162; F:GO:0004049; F:GO:0046872	P:L-tryptophan biosynthetic process; F:anthranilate synthase activity; F:metal ion binding	EC:4.1; EC:4.1.3.27; EC:4; EC:4.1.3	Carbon-carbon lyases; anthranilate synthase; Lyases; Carbon-carbon lyases	IPR019999 (PRINTS); IPR005256 (NCBIFAM); IPR006805 (PFAM); IPR015890 (PFAM); IPR005801 (G3DSA:3.60.120.GENE3D); PIRSR001373-2 (PIRSR); PIRSR001373-3 (PIRSR); PIRSR001373-1 (PIRSR); IPR019999 (PANTHER); IPR005801 (SUPERFAMILY)	P:GO:0000162; P:GO:0009058; F:GO:0004049	P:L-tryptophan biosynthetic process; P:biosynthetic process; F:anthranilate synthase activity
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_19	20	phosphoglycolate phosphatase	819	8.41E-193	98.81	8	P:GO:0005975; P:GO:0006281; P:GO:0016311; P:GO:0046295; F:GO:0000287; F:GO:0008967; F:GO:0031404; C:GO:0005829	P:carbohydrate metabolic process; P:DNA repair; P:dephosphorylation; P:glycolate biosynthetic process; F:magnesium ion binding; F:phosphoglycolate phosphatase activity; F:chloride ion binding; C:cytosol	EC:3.1.3.18; EC:3.1; EC:3; EC:3.1.3.105; EC:3.1.3	phosphoglycolate phosphatase; Acting on ester bonds; Hydrolases; N-acetyl-D-muramate 6-phosphate phosphatase; Acting on ester bonds	IPR006439 (PRINTS); G3DSA:3.40.50.1000:FF:000022 (FUNFAM); NF009695 (NCBIFAM); IPR023198 (G3DSA:1.10.150.GENE3D); IPR037512 (NCBIFAM); IPR006439 (NCBIFAM); IPR006439 (NCBIFAM); IPR041492 (PFAM); IPR023214 (G3DSA:3.40.50.GENE3D); NF009698 (NCBIFAM); PIRSR610972-3 (PIRSR); PIRSR000915-2 (PIRSR); PIRSR604469-1 (PIRSR); SFLDG01135 (SFLD); PIRSR610972-1 (PIRSR); PIRSR610972-2 (PIRSR); PIRSR004682-4 (PIRSR); SFLDG01129 (SFLD); PIRSR000915-1 (PIRSR); PIRSR000915-3 (PIRSR); PIRSR610972-4 (PIRSR); PIRSR006118-2 (PIRSR); IPR050155 (PANTHER); IPR037512 (HAMAP); cd16417 (CDD); IPR036412 (SUPERFAMILY)	P:GO:0005975; P:GO:0006281; P:GO:0016311; F:GO:0008967; C:GO:0005829	P:carbohydrate metabolic process; P:DNA repair; P:dephosphorylation; F:phosphoglycolate phosphatase activity; C:cytosol
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_20	20	MULTISPECIES: ribulose-phosphate 3-epimerase	675	2.7E-156	99.71	4	P:GO:0006098; P:GO:0019323; F:GO:0004750; F:GO:0046872	P:pentose-phosphate shunt; P:pentose catabolic process; F:D-ribulose-phosphate 3-epimerase activity; F:metal ion binding	EC:5.1; EC:5; EC:5.1.3; EC:5.1.3.1	Racemases and epimerases; Isomerases; Racemases and epimerases; ribulose-phosphate 3-epimerase	G3DSA:3.20.20.70:FF:000004 (FUNFAM); IPR013785 (G3DSA:3.20.20.GENE3D); NF004076 (NCBIFAM); IPR026019 (NCBIFAM); IPR026019 (PIRSF); IPR000056 (PFAM); PIRSR001461-1 (PIRSR); PIRSR001461-2 (PIRSR); PIRSR001461-3 (PIRSR); IPR000056 (PANTHER); IPR026019 (HAMAP); IPR000056 (CDD); IPR011060 (SUPERFAMILY)	P:GO:0005975; P:GO:0006098; F:GO:0004750; F:GO:0016857	P:carbohydrate metabolic process; P:pentose-phosphate shunt; F:D-ribulose-phosphate 3-epimerase activity; F:racemase and epimerase activity, acting on carbohydrates and derivatives
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_21	20	MULTISPECIES: iron-containing alcohol dehydrogenase	1149	6.94E-261	98.76	3	F:GO:0004022; F:GO:0046872; F:GO:0047516	F:alcohol dehydrogenase (NAD+) activity; F:metal ion binding; F:1,3-propanediol dehydrogenase activity	EC:1.1; EC:1; EC:1.1.1.202; EC:1.1.1; EC:1.1.1.1	Acting on the CH-OH group of donors; Oxidoreductases; 1,3-propanediol dehydrogenase; Acting on the CH-OH group of donors; alcohol dehydrogenase	G3DSA:3.40.50.1970:FF:000003 (FUNFAM); G3DSA:1.20.1090.10:FF:000001 (FUNFAM); G3DSA:3.40.50.1970 (GENE3D); IPR001670 (PFAM); IPR056798 (PFAM); G3DSA:1.20.1090.10 (GENE3D); PIRSR000112-3 (PIRSR); PIRSR000112-1 (PIRSR); IPR039697 (PANTHER); cd08551 (CDD); SSF56796 (SUPERFAMILY)	F:GO:0004022; F:GO:0016491; F:GO:0046872	F:alcohol dehydrogenase (NAD+) activity; F:oxidoreductase activity; F:metal ion binding
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_22	20	MULTISPECIES: ABC transporter permease	825	1.08E-180	99.87	2	P:GO:0055085; C:GO:0005886	P:transmembrane transport; C:plasma membrane			IPR000515 (PFAM); IPR035906 (G3DSA:1.10.3720.GENE3D); PTHR43357 (PANTHER); IPR000515 (PROSITE_PROFILES); IPR000515 (CDD); IPR035906 (SUPERFAMILY)	P:GO:0055085; C:GO:0016020	P:transmembrane transport; C:membrane
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_23	20	MULTISPECIES: ABC transporter permease	1248	3.01E-290	99.22	2	P:GO:0055085; C:GO:0005886	P:transmembrane transport; C:plasma membrane			IPR035906 (G3DSA:1.10.3720.GENE3D); IPR000515 (PFAM); PTHR42929 (PANTHER); IPR000515 (PROSITE_PROFILES); IPR000515 (CDD); IPR035906 (SUPERFAMILY)	P:GO:0055085; C:GO:0016020	P:transmembrane transport; C:membrane
true	[INTERPRO, BLASTED]	contig_1_RagTag_24	20	MULTISPECIES: ABC transporter substrate-binding protein	1062	2.71E-257	98.29						G3DSA:3.40.190.10 (GENE3D); IPR006059 (PFAM); G3DSA:3.40.190.10 (GENE3D); PTHR30222 (PANTHER); cd13589 (CDD); SSF53850 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_25	20	MULTISPECIES: ABC transporter ATP-binding protein	1125	1.27E-268	99.01	6	P:GO:0015847; P:GO:1902047; F:GO:0005524; F:GO:0015594; F:GO:0016887; C:GO:0043190	P:putrescine transport; P:polyamine transmembrane transport; F:ATP binding; F:ABC-type putrescine transporter activity; F:ATP hydrolysis activity; C:ATP-binding cassette (ABC) transporter complex	EC:7.6.2.11; EC:7.2.2; EC:3.6.1.15; EC:7.6.2.16; EC:3.6.1; EC:3.6; EC:3; EC:7	ABC-type polyamine transporter; Catalysing the translocation of inorganic cations; nucleoside-triphosphate phosphatase; ABC-type putrescine transporter; Acting on acid anhydrides; Acting on acid anhydrides; Hydrolases; Translocases	G3DSA:3.40.50.300:FF:000042 (FUNFAM); IPR027417 (G3DSA:3.40.50.GENE3D); G3DSA:2.40.50.100 (GENE3D); IPR013611 (PFAM); IPR005893 (NCBIFAM); IPR003439 (PFAM); IPR050093 (PANTHER); IPR003439 (PROSITE_PROFILES); IPR017879 (CDD); IPR008995 (SUPERFAMILY); IPR027417 (SUPERFAMILY)	P:GO:0015846; P:GO:0055085; F:GO:0005524; F:GO:0015417; F:GO:0015594; F:GO:0016887; F:GO:0022857; C:GO:0016020; C:GO:0043190	P:polyamine transport; P:transmembrane transport; F:ATP binding; F:ABC-type polyamine transporter activity; F:ABC-type putrescine transporter activity; F:ATP hydrolysis activity; F:transmembrane transporter activity; C:membrane; C:ATP-binding cassette (ABC) transporter complex
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_26	20	MULTISPECIES: response regulator transcription factor	630	2.3E-136	99.62	3	P:GO:0000160; P:GO:0006355; F:GO:0003677	P:phosphorelay signal transduction system; P:regulation of DNA-templated transcription; F:DNA binding			IPR000792 (PRINTS); G3DSA:3.40.50.2300 (GENE3D); IPR001789 (PFAM); IPR000792 (PFAM); PIRSR002937-1 (PIRSR); PIRSR026389-4 (PIRSR); IPR039420 (PANTHER); IPR001789 (PROSITE_PROFILES); IPR000792 (PROSITE_PROFILES); cd17535 (CDD); IPR000792 (CDD); IPR016032 (SUPERFAMILY); IPR011006 (SUPERFAMILY)	P:GO:0000160; P:GO:0006355; F:GO:0003677	P:phosphorelay signal transduction system; P:regulation of DNA-templated transcription; F:DNA binding
true	[INTERPRO, BLASTED, ANNOTATED]	contig_1_RagTag_27	20	MULTISPECIES: sensor histidine kinase	2400	0.0	98.77	4	P:GO:0000160; F:GO:0000155; F:GO:0046983; C:GO:0016020	P:phosphorelay signal transduction system; F:phosphorelay sensor kinase activity; F:protein dimerization activity; C:membrane	EC:2.7.1; EC:2.7; EC:2.7.3; EC:2; EC:2.7.13.3; EC:3.1.1.61; EC:2.1.1.80	Transferring phosphorus-containing groups; Transferring phosphorus-containing groups; Transferring phosphorus-containing groups; Transferases; histidine kinase; protein-glutamate methylesterase; protein-glutamate O-methyltransferase	G3DSA:3.30.450.20 (GENE3D); IPR003594 (PFAM); IPR001638 (PFAM); IPR000014 (NCBIFAM); IPR036890 (G3DSA:3.30.565.GENE3D); IPR013655 (PFAM); IPR011712 (PFAM); G3DSA:3.40.190.10 (GENE3D); IPR000014 (PFAM); G3DSA:3.30.450.20 (GENE3D); G3DSA:3.40.190.10 (GENE3D); G3DSA:1.20.5.1930 (GENE3D); PIRSR037432-51 (PIRSR); IPR050482 (PANTHER); IPR005467 (PROSITE_PROFILES); IPR000700 (PROSITE_PROFILES); IPR000014 (PROSITE_PROFILES); IPR000014 (CDD); IPR000014 (CDD); cd16917 (CDD); cd01007 (CDD); IPR035965 (SUPERFAMILY); SSF53850 (SUPERFAMILY); IPR035965 (SUPERFAMILY); IPR036890 (SUPERFAMILY)	P:GO:0000160; F:GO:0000155; F:GO:0005515; F:GO:0046983; C:GO:0016020	P:phosphorelay signal transduction system; F:phosphorelay sensor kinase activity; F:protein binding; F:protein dimerization activity; C:membrane
true	[INTERPRO, BLASTED]	contig_1_RagTag_28	20	MULTISPECIES: alpha/beta hydrolase family protein	990	1.86E-220	96.55						IPR022529 (PFAM); IPR029058 (G3DSA:3.40.50.GENE3D); IPR029058 (SUPERFAMILY)	no GO terms	no GO terms
